id,lat,lon,name,street_no,street_name,street_type,suburb,postcode,sport,type,field_surface,lga
WHITTL9527,-37.646185,145.058027,Meadowglen reserve & International Athletics Stadium,156-176,McDonalds,Road,EPPING,3076,Soccer,outdoor,Grass,WHITTLESEA
YARRAC10984,-37.785738,145.009954,Fairfield Park Oval and Maxwell Sutherland Pavilion,NA,Yarra Bend,Road,FAIRFIELD,3078,Cricket,outdoor,Synthetic Pitch,YARRA
YARRAC10984,-37.785738,145.009954,Fairfield Park Oval and Maxwell Sutherland Pavilion,NA,Yarra Bend,Road,FAIRFIELD,3078,Soccer,outdoor,Grass,YARRA
YARRAC10989,-37.795643,145.007718,Fairlea Ovals,NA,Yarra Bend,Road,FAIRFIELD,3078,Cricket,outdoor,Synthetic Pitch,YARRA
YARRAC10989,-37.795643,145.007718,Fairlea Ovals,NA,Yarra Bend,Road,FAIRFIELD,3078,Soccer,outdoor,Grass,YARRA
DAREBI11838,-37.773624,145.028359,Pitcher Park,NA,Seperation,Street,FAIRFIELD,3078,Cricket,outdoor,Synthetic Pitch,DAREBIN
DAREBI11838,-37.773624,145.028359,Pitcher Park,NA,Seperation,Street,FAIRFIELD,3078,Football,outdoor,Grass,DAREBIN
YARRAC10988,-37.790643,145.004188,Quarries Park Skate Facility,NA,Heidelberg,Road,FAIRFIELD,3078,Skating,outdoor,NA,YARRA
YARRAC10985,-37.789873,145.003111,Ramsden Street Oval and Pavilion,NA,Ramsden,Street,FAIRFIELD,3078,Cricket,outdoor,Synthetic Pitch,YARRA
YARRAC10985,-37.789873,145.003111,Ramsden Street Oval and Pavilion,NA,Ramsden,Street,FAIRFIELD,3078,Football,outdoor,Grass,YARRA
YARRAC10986,-37.789873,145.003111,Walker Street Soccer Pitch,NA,Walker,Street,FAIRFIELD,3078,Soccer,outdoor,Grass,YARRA
YARRAC10990,-37.795643,145.007718,Westfield Ovals,NA,Yarra Bend,Road,FAIRFIELD,3078,Cricket,outdoor,Concrete Pitch,YARRA
YARRAC10987,-37.789873,145.003111,Yambla Reserve and Pavilion,NA,Walker,Street,FAIRFIELD,3078,Soccer,outdoor,Grass,YARRA
BANYUL11462,-37.766449,145.044149,ACE Aerobics,14,Ivanhoe,Parade,EAST IVANHOE,3079,Gymnastics,indoor,NA,BANYULE
BANYUL12803,-37.760286,145.034231,Cartledge Reserve,NA,Valentine,Street,IVANHOE,3079,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12803,-37.760286,145.034231,Cartledge Reserve,NA,Valentine,Street,IVANHOE,3079,Soccer,outdoor,Grass,BANYULE
BANYUL12805,-37.77672,145.049173,Chelsworth Park,NA,Irvine,Road,IVANHOE,3079,Baseball,outdoor,Grass,BANYULE
BANYUL12805,-37.77672,145.049173,Chelsworth Park,NA,Irvine,Road,IVANHOE,3079,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12805,-37.77672,145.049173,Chelsworth Park,NA,Irvine,Road,IVANHOE,3079,Cricket,outdoor,Turf Pitch,BANYULE
BANYUL12805,-37.77672,145.049173,Chelsworth Park,NA,Irvine,Road,IVANHOE,3079,Football,outdoor,Grass,BANYULE
BANYUL12805,-37.77672,145.049173,Chelsworth Park,NA,Irvine,Road,IVANHOE,3079,Tennis,outdoor,Artificial Turf,BANYULE
BANYUL12805,-37.77672,145.049173,Chelsworth Park,NA,Irvine,Road,IVANHOE,3079,Tennis,outdoor,Hard Court,BANYULE
BANYUL12861,-37.778907,145.062318,Eaglemont Tennis Club,NA,The Boulevard,NA,IVANHOE EAST,3079,Tennis,outdoor,Hard Court,BANYULE
BANYUL12828,-37.76226,145.043423,Ivanhoe Aquatic & Fitness Centre,NA,Waterdale,Road,IVANHOE,3079,Fitness / Gymnasium Workouts,indoor,NA,BANYULE
BANYUL12828,-37.76226,145.043423,Ivanhoe Aquatic & Fitness Centre,NA,Waterdale,Road,IVANHOE,3079,Swimming,indoor,"25m Pool - Indoor, Childrens Learning Pool",BANYULE
BANYUL12802,-37.779908,145.057347,Ivanhoe Golf Course,NA,The Boulevard,NA,IVANHOE,3079,Golf,outdoor,9 Hole Course - Public,BANYULE
BANYUL12829,-37.772888,145.051829,Ivanhoe Park,NA,Lower Heidelberg,Road,IVANHOE,3079,Cricket,outdoor,Turf Pitch,BANYULE
BANYUL12829,-37.772888,145.051829,Ivanhoe Park,NA,Lower Heidelberg,Road,IVANHOE,3079,Croquet,outdoor,NA,BANYULE
BANYUL12829,-37.772888,145.051829,Ivanhoe Park,NA,Lower Heidelberg,Road,IVANHOE,3079,Football,outdoor,Grass,BANYULE
BANYUL12829,-37.772888,145.051829,Ivanhoe Park,NA,Lower Heidelberg,Road,IVANHOE,3079,Lawn Bowls,outdoor,Grass,BANYULE
BANYUL12829,-37.772888,145.051829,Ivanhoe Park,NA,Lower Heidelberg,Road,IVANHOE,3079,Tennis,outdoor,Hard Court,BANYULE
BANYUL12830,-37.762839,145.031895,Ivanhoe Tennis Club,NA,Ford,Street,IVANHOE,3079,Tennis,outdoor,Hard Court,BANYULE
BANYUL12833,-37.770918,145.043779,John Street Reserve,NA,John,Street,IVANHOE,3079,Lawn Bowls,outdoor,Grass,BANYULE
BANYUL12833,-37.770918,145.043779,John Street Reserve,NA,John,Street,IVANHOE,3079,Tennis,outdoor,Hard Court,BANYULE
BANYUL12847,-37.765457,145.032107,Seddon Reserve,NA,Livingstone,Street,IVANHOE,3079,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12847,-37.765457,145.032107,Seddon Reserve,NA,Livingstone,Street,IVANHOE,3079,Football,outdoor,Grass,BANYULE
BANYUL12812,-37.755193,145.033537,Cyril Cummins Reserve,NA,Liberty,Parade,WEST HEIDELBERG,3081,Hockey,outdoor,Artificial Turf,BANYULE
BANYUL12812,-37.755193,145.033537,Cyril Cummins Reserve,NA,Liberty,Parade,WEST HEIDELBERG,3081,Tennis,outdoor,Hard Court,BANYULE
BANYUL12818,-37.754252,145.037293,Ford Park,NA,Davidson,Street,WEST HEIDELBERG,3081,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12818,-37.754252,145.037293,Ford Park,NA,Davidson,Street,WEST HEIDELBERG,3081,Football,outdoor,Grass,BANYULE
BANYUL12831,-37.749856,145.052201,James Reserve,NA,James,Street,HEIDELBERG HEIGHTS,3081,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12831,-37.749856,145.052201,James Reserve,NA,James,Street,HEIDELBERG HEIGHTS,3081,Soccer,outdoor,Grass,BANYULE
BANYUL12841,-37.740147,145.040629,Olympic Leisure Centre,15,Alamein,Road,WEST HEIDELBERG,3081,Basketball,indoor,Wooden Gymnasium,BANYULE
BANYUL12841,-37.740147,145.040629,Olympic Leisure Centre,15,Alamein,Road,WEST HEIDELBERG,3081,Fitness / Gymnasium Workouts,indoor,NA,BANYULE
BANYUL12841,-37.740147,145.040629,Olympic Leisure Centre,15,Alamein,Road,WEST HEIDELBERG,3081,Futsal,indoor,Wooden Gymnasium,BANYULE
BANYUL12841,-37.740147,145.040629,Olympic Leisure Centre,15,Alamein,Road,WEST HEIDELBERG,3081,Netball,indoor,Wooden Gymnasium,BANYULE
BANYUL12841,-37.740147,145.040629,Olympic Leisure Centre,15,Alamein,Road,WEST HEIDELBERG,3081,Swimming,indoor,"25m Pool - Indoor, Toddlers Pool",BANYULE
BANYUL12841,-37.740147,145.040629,Olympic Leisure Centre,15,Alamein,Road,WEST HEIDELBERG,3081,Volleyball,indoor,Wooden Gymnasium,BANYULE
BANYUL12842,-37.738083,145.035075,Olympic Park,NA,Liberty,Parade,WEST HEIDELBERG,3081,Athletics,outdoor,Grass Running Track,BANYULE
BANYUL12842,-37.738083,145.035075,Olympic Park,NA,Liberty,Parade,WEST HEIDELBERG,3081,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12842,-37.738083,145.035075,Olympic Park,NA,Liberty,Parade,WEST HEIDELBERG,3081,Football,outdoor,Grass,BANYULE
BANYUL12842,-37.738083,145.035075,Olympic Park,NA,Liberty,Parade,WEST HEIDELBERG,3081,Soccer,outdoor,Grass,BANYULE
BANYUL12848,-37.740974,145.049584,Shelley Park,NA,Shelley,Street,HEIDELBERG HEIGHTS,3081,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12848,-37.740974,145.049584,Shelley Park,NA,Shelley,Street,HEIDELBERG HEIGHTS,3081,Football,outdoor,Grass,BANYULE
WHITTL9540,-37.67031,145.064733,Dr Harry Jenkins Park,156-168,Mill Park,Drive,MILL PARK,3082,Tennis,outdoor,Synthetic,WHITTLESEA
WHITTL9543,-37.666126,145.046534,Findon Reserve,NA,Grenda,Drive,MILL PARK,3082,Cricket,outdoor,Synthetic Pitch,WHITTLESEA
WHITTL9543,-37.666126,145.046534,Findon Reserve,NA,Grenda,Drive,MILL PARK,3082,Soccer,outdoor,Grass,WHITTLESEA
WHITTL9541,-37.671113,145.077943,Kelynack Reserve,NA,Azalea,Avenue,MILL PARK,3082,Cricket,outdoor,Synthetic Pitch,WHITTLESEA
WHITTL9541,-37.671113,145.077943,Kelynack Reserve,NA,Azalea,Avenue,MILL PARK,3082,Football,outdoor,Grass,WHITTLESEA
WHITTL9546,-37.658039,145.055256,Mill Park Leisure Centre,36,Morang,Drive,MILL PARK,3082,Aerobics,indoor,NA,WHITTLESEA
WHITTL9546,-37.658039,145.055256,Mill Park Leisure Centre,36,Morang,Drive,MILL PARK,3082,Fitness / Gymnasium Workouts,indoor,NA,WHITTLESEA
WHITTL9546,-37.658039,145.055256,Mill Park Leisure Centre,36,Morang,Drive,MILL PARK,3082,Martial Arts,indoor,NA,WHITTLESEA
WHITTL9546,-37.658039,145.055256,Mill Park Leisure Centre,36,Morang,Drive,MILL PARK,3082,Swimming,indoor,"25m Pool - Indoor, Childrens Learning Pool, Toddlers Pool",WHITTLESEA
WHITTL9544,-37.655975,145.056146,Mill Park Reserve,NA,Morang,Drive,MILL PARK,3082,Baseball,outdoor,Grass,WHITTLESEA
WHITTL9544,-37.655975,145.056146,Mill Park Reserve,NA,Morang,Drive,MILL PARK,3082,Skating,outdoor,NA,WHITTLESEA
WHITTL9544,-37.655975,145.056146,Mill Park Reserve,NA,Morang,Drive,MILL PARK,3082,Softball,outdoor,Grass,WHITTLESEA
WHITTL11490,-37.657099,145.084745,PIT Gymnastic,40,Heaths,Court,MILL PARK,3082,Gymnastics,indoor,NA,WHITTLESEA
WHITTL9545,-37.666566,145.062758,Redleap Reserve & Mill Park Basketball Stadium,NA,Redleap,Avenue,MILL PARK,3082,Basketball,indoor,Wooden Gymnasium,WHITTLESEA
WHITTL9545,-37.666566,145.062758,Redleap Reserve & Mill Park Basketball Stadium,NA,Redleap,Avenue,MILL PARK,3082,Cricket,outdoor,Synthetic Pitch,WHITTLESEA
WHITTL9545,-37.666566,145.062758,Redleap Reserve & Mill Park Basketball Stadium,NA,Redleap,Avenue,MILL PARK,3082,Football,outdoor,Grass,WHITTLESEA
WHITTL9542,-37.66909,145.039467,Sycamore Reserve,NA,Sycamore,Street,MILL PARK,3082,BMX,outdoor,NA,WHITTLESEA
WHITTL9542,-37.66909,145.039467,Sycamore Reserve,NA,Sycamore,Street,MILL PARK,3082,Cricket,outdoor,Synthetic Pitch,WHITTLESEA
WHITTL9542,-37.66909,145.039467,Sycamore Reserve,NA,Sycamore,Street,MILL PARK,3082,Soccer,outdoor,Grass,WHITTLESEA
WHITTL9547,-37.668174,145.074531,Telopea Reserve,16-18,Telopea,Cresent,MILL PARK,3082,Basketball,outdoor,Asphalt,WHITTLESEA
WHITTL9547,-37.668174,145.074531,Telopea Reserve,16-18,Telopea,Cresent,MILL PARK,3082,Tennis,outdoor,Asphalt,WHITTLESEA
BANYUL12800,-37.697332,145.080915,Binnak Park,NA,Anderson,Parade,BUNDOORA,3083,Cricket,outdoor,Turf Pitch,BANYULE
BANYUL12800,-37.697332,145.080915,Binnak Park,NA,Anderson,Parade,BUNDOORA,3083,Football,outdoor,Grass,BANYULE
BANYUL12800,-37.697332,145.080915,Binnak Park,NA,Anderson,Parade,BUNDOORA,3083,Playground,outdoor,,BANYULE
WHITTL9519,-37.68007,145.061886,Bundoora Netball and Sports Centre,NA,Mckimmies,Road,BUNDOORA,3083,Badminton,indoor,Wooden Gymnasium,WHITTLESEA
WHITTL9519,-37.68007,145.061886,Bundoora Netball and Sports Centre,NA,Mckimmies,Road,BUNDOORA,3083,Basketball,indoor,Wooden Gymnasium,WHITTLESEA
WHITTL9519,-37.68007,145.061886,Bundoora Netball and Sports Centre,NA,Mckimmies,Road,BUNDOORA,3083,Fitness / Gymnasium Workouts,indoor,NA,WHITTLESEA
WHITTL9519,-37.68007,145.061886,Bundoora Netball and Sports Centre,NA,Mckimmies,Road,BUNDOORA,3083,Futsal,indoor,Wooden Gymnasium,WHITTLESEA
WHITTL9519,-37.68007,145.061886,Bundoora Netball and Sports Centre,NA,Mckimmies,Road,BUNDOORA,3083,Hockey,outdoor,Artificial Turf,WHITTLESEA
WHITTL9519,-37.68007,145.061886,Bundoora Netball and Sports Centre,NA,Mckimmies,Road,BUNDOORA,3083,Netball,indoor,Wooden Gymnasium,WHITTLESEA
WHITTL9519,-37.68007,145.061886,Bundoora Netball and Sports Centre,NA,Mckimmies,Road,BUNDOORA,3083,Volleyball,indoor,Wooden Gymnasium,WHITTLESEA
DAREBI11801,-37.705282,145.037219,Bundoora Park Golf Course,1069,Plenty,Road,BUNDOORA,3083,Golf,outdoor,18 Hole Course - Public,DAREBIN
DAREBI11802,-37.706831,145.049992,Bundoora Park Oval,5,Snake Gully,Drive,BUNDOORA,3083,Cricket,outdoor,Synthetic Pitch,DAREBIN
WHITTL9518,-37.701423,145.071079,Diamond Valley Fitness Centre,434,Grimshaw,Street,BUNDOORA,3083,Aerobics,indoor,NA,BANYULE
WHITTL9518,-37.701423,145.071079,Diamond Valley Fitness Centre,434,Grimshaw,Street,BUNDOORA,3083,Fitness / Gymnasium Workouts,indoor,NA,BANYULE
DAREBI11825,-37.712695,145.026415,John Hall Reserve,NA,Dunne,Street,KINGSBURY,3083,Cricket,outdoor,Synthetic Pitch,DAREBIN
DAREBI11825,-37.712695,145.026415,John Hall Reserve,NA,Dunne,Street,KINGSBURY,3083,Football,outdoor,Grass,DAREBIN
DAREBI11826,-37.718987,145.034413,Judith Scott Memorial Reserve,NA,Browning,Street,KINGSBURY,3083,Basketball,outdoor,NA,DAREBIN
DAREBI11826,-37.718987,145.034413,Judith Scott Memorial Reserve,NA,Browning,Street,KINGSBURY,3083,Boxing,indoor,NA,DAREBIN
DAREBI11826,-37.718987,145.034413,Judith Scott Memorial Reserve,NA,Browning,Street,KINGSBURY,3083,Netball,outdoor,NA,DAREBIN
DAREBI11826,-37.718987,145.034413,Judith Scott Memorial Reserve,NA,Browning,Street,KINGSBURY,3083,Tennis,outdoor,NA,DAREBIN
BANYUL12835,-37.703645,145.075398,Loyola Reserve,NA,Gleeson,Drive,BUNDOORA,3083,Baseball,outdoor,Grass,BANYULE
BANYUL12835,-37.703645,145.075398,Loyola Reserve,NA,Gleeson,Drive,BUNDOORA,3083,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12840,-37.704732,145.065326,N J Telfer Reserve,NA,Greenwood,Drive,BUNDOORA,3083,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12840,-37.704732,145.065326,N J Telfer Reserve,NA,Greenwood,Drive,BUNDOORA,3083,Football,outdoor,Grass,BANYULE
BANYUL12840,-37.704732,145.065326,N J Telfer Reserve,NA,Greenwood,Drive,BUNDOORA,3083,Tennis,outdoor,Artificial Turf,BANYULE
WHITTL9515,-37.694904,145.048996,Norris Bank Reserve,NA,Mcleans,Road,BUNDOORA,3083,Basketball,outdoor,Asphalt,WHITTLESEA
WHITTL9515,-37.694904,145.048996,Norris Bank Reserve,NA,Mcleans,Road,BUNDOORA,3083,Open Space,outdoor,NA,WHITTLESEA
WHITTL9515,-37.694904,145.048996,Norris Bank Reserve,NA,Mcleans,Road,BUNDOORA,3083,Skating,outdoor,NA,WHITTLESEA
WHITTL9515,-37.694904,145.048996,Norris Bank Reserve,NA,Mcleans,Road,BUNDOORA,3083,Tennis,outdoor,Synthetic,WHITTLESEA
DAREBI11845,-37.711376,145.058575,Strathallan Golf Course,100,Main,Drive,BUNDOORA,3083,Golf,outdoor,9 Hole Course - Public,DAREBIN
BANYUL12852,-37.696371,145.072506,Warrawee Park,NA,The Rameo,NA,BUNDOORA,3083,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12859,-37.697336,145.061188,Yulong Reserve,NA,Bent,Street,BUNDOORA,3083,Baseball,outdoor,NA,BANYULE
BANYUL12859,-37.697336,145.061188,Yulong Reserve,NA,Bent,Street,BUNDOORA,3083,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12859,-37.697336,145.061188,Yulong Reserve,NA,Bent,Street,BUNDOORA,3083,Football,outdoor,Grass,BANYULE
BANYUL11476,-37.766449,145.044149,ACE Aerobics,80,Hawdon,Street,HEIDELBERG,3084,Gymnastics,indoor,NA,BANYULE
BANYUL12799,-37.747777,145.08857,Banyule Flats Reserve,NA,Banyule,Road,VIEWBANK,3084,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12799,-37.747777,145.08857,Banyule Flats Reserve,NA,Banyule,Road,VIEWBANK,3084,Soccer,outdoor,Grass,BANYULE
BANYUL12813,-37.746418,145.067919,De Winton Park,NA,Grove,Road,ROSANNA,3084,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12813,-37.746418,145.067919,De Winton Park,NA,Grove,Road,ROSANNA,3084,Football,outdoor,Grass,BANYULE
BANYUL12813,-37.746418,145.067919,De Winton Park,NA,Grove,Road,ROSANNA,3084,Lawn Bowls,outdoor,Grass,BANYULE
BANYUL12813,-37.746418,145.067919,De Winton Park,NA,Grove,Road,ROSANNA,3084,Tennis,outdoor,Hard Court,BANYULE
BANYUL12825,-37.753959,145.072988,Heidelberg Cricket Ground,NA,Beverley,Road,HEIDELBERG,3084,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12825,-37.753959,145.072988,Heidelberg Cricket Ground,NA,Beverley,Road,HEIDELBERG,3084,Football,outdoor,Grass,BANYULE
BANYUL12825,-37.753959,145.072988,Heidelberg Cricket Ground,NA,Beverley,Road,HEIDELBERG,3084,Tennis,outdoor,Hard Court,BANYULE
BANYUL12827,-37.755878,145.075764,Heidelberg Park,NA,Buckingham,Drive,HEIDELBERG,3084,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12827,-37.755878,145.075764,Heidelberg Park,NA,Buckingham,Drive,HEIDELBERG,3084,Football,outdoor,Grass,BANYULE
BANYUL11309,-37.736535,145.098561,North Eastern Club Grounds,NA,Henderson,Road,VIEWBANK,3084,Equestrian,outdoor,NA,BANYULE
BANYUL12851,-37.740499,145.092682,Viewbank Reserve,NA,Rutherford,Road,VIEWBANK,3084,Tennis,outdoor,Hard Court,BANYULE
BANYUL12853,-37.752489,145.079546,Warringal Parklands,NA,Beverley,Road,HEIDELBERG,3084,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12853,-37.752489,145.079546,Warringal Parklands,NA,Beverley,Road,HEIDELBERG,3084,Football,outdoor,Grass,BANYULE
BANYUL12853,-37.752489,145.079546,Warringal Parklands,NA,Beverley,Road,HEIDELBERG,3084,Tennis,outdoor,Hard Court,BANYULE
BANYUL12798,-37.724356,145.070395,Banyule Netball Stadium,2,Sommers,Avenue,MACLEOD,3085,Fitness / Gymnasium Workouts,indoor,NA,BANYULE
BANYUL12798,-37.724356,145.070395,Banyule Netball Stadium,2,Sommers,Avenue,MACLEOD,3085,Futsal,indoor,Wooden Gymnasium,BANYULE
BANYUL12798,-37.724356,145.070395,Banyule Netball Stadium,2,Sommers,Avenue,MACLEOD,3085,Gymnastics,indoor,NA,BANYULE
BANYUL12798,-37.724356,145.070395,Banyule Netball Stadium,2,Sommers,Avenue,MACLEOD,3085,Netball,outdoor,Synthetic,BANYULE
BANYUL12798,-37.724356,145.070395,Banyule Netball Stadium,2,Sommers,Avenue,MACLEOD,3085,Netball,indoor,Wooden Gymnasium,BANYULE
BANYUL11485,-37.724417,145.068185,Banyule YMCA,157,Wungan,Street,MACLEOD,3085,Gymnastics,indoor,NA,BANYULE
BANYUL12814,-37.722727,145.070588,Dunvegan Reserve,NA,Sommers,Avenue,MACLEOD,3085,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12814,-37.722727,145.070588,Dunvegan Reserve,NA,Sommers,Avenue,MACLEOD,3085,Football,outdoor,Grass,BANYULE
BANYUL12814,-37.722727,145.070588,Dunvegan Reserve,NA,Sommers,Avenue,MACLEOD,3085,Tennis,outdoor,Hard Court,BANYULE
BANYUL12836,-37.72902,145.06907,Macleod Park,NA,Ruthven,Street,MACLEOD,3085,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12836,-37.72902,145.06907,Macleod Park,NA,Ruthven,Street,MACLEOD,3085,Football,outdoor,Grass,BANYULE
BANYUL12836,-37.72902,145.06907,Macleod Park,NA,Ruthven,Street,MACLEOD,3085,Tennis,outdoor,Hard Court,BANYULE
BANYUL12837,-37.723317,145.068971,Macleod Recreation & Fitness Centre,157,Wungan,Street,MACLEOD,3085,Badminton,indoor,Wooden Gymnasium,BANYULE
BANYUL12837,-37.723317,145.068971,Macleod Recreation & Fitness Centre,157,Wungan,Street,MACLEOD,3085,Basketball,indoor,Wooden Gymnasium,BANYULE
BANYUL12837,-37.723317,145.068971,Macleod Recreation & Fitness Centre,157,Wungan,Street,MACLEOD,3085,Boxing,indoor,NA,BANYULE
BANYUL12837,-37.723317,145.068971,Macleod Recreation & Fitness Centre,157,Wungan,Street,MACLEOD,3085,Fitness / Gymnasium Workouts,indoor,NA,BANYULE
BANYUL12837,-37.723317,145.068971,Macleod Recreation & Fitness Centre,157,Wungan,Street,MACLEOD,3085,Tennis,outdoor,Artificial Turf,BANYULE
BANYUL12856,-37.71796,145.080081,Winsor Reserve,NA,Sommers,Avenue,MACLEOD,3085,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12856,-37.71796,145.080081,Winsor Reserve,NA,Sommers,Avenue,MACLEOD,3085,Football,outdoor,Grass,BANYULE
BANYUL12857,-37.728769,145.106565,Yallambie Park,NA,Kardinia,Drive,YALLAMBIE,3085,Soccer,outdoor,Grass,BANYULE
BANYUL12857,-37.728769,145.106565,Yallambie Park,NA,Kardinia,Drive,YALLAMBIE,3085,Tennis,outdoor,Hard Court,BANYULE
BANYUL12794,-37.704194,145.087592,AK Lines Reserve,NA,Grimshaw,Street,WATSONIA,3087,Cricket,outdoor,Turf Pitch,BANYULE
BANYUL12794,-37.704194,145.087592,AK Lines Reserve,NA,Grimshaw,Street,WATSONIA,3087,Football,outdoor,Grass,BANYULE
BANYUL12794,-37.704194,145.087592,AK Lines Reserve,NA,Grimshaw,Street,WATSONIA,3087,Playground,outdoor,,BANYULE
BANYUL12815,-37.71493,145.090947,Elder Street Reserve,NA,Elder,Street,WATSONIA,3087,Baseball,outdoor,Grass,BANYULE
BANYUL12815,-37.71493,145.090947,Elder Street Reserve,NA,Elder,Street,WATSONIA,3087,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12815,-37.71493,145.090947,Elder Street Reserve,NA,Elder,Street,WATSONIA,3087,Football,outdoor,Grass,BANYULE
BANYUL12815,-37.71493,145.090947,Elder Street Reserve,NA,Elder,Street,WATSONIA,3087,Soccer,outdoor,Grass,BANYULE
BANYUL12815,-37.71493,145.090947,Elder Street Reserve,NA,Elder,Street,WATSONIA,3087,Tennis,outdoor,Hard Court,BANYULE
BANYUL12819,-37.714772,145.087218,Gabonia Avenue Reserve,NA,Gabonia,Avenue,WATSONIA,3087,Soccer,outdoor,Grass,BANYULE
BANYUL12795,-37.691447,145.126294,Anthony Beale Reserve,NA,Wahroonga,Court,ST HELENA,3088,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12795,-37.691447,145.126294,Anthony Beale Reserve,NA,Wahroonga,Court,ST HELENA,3088,Football,outdoor,Grass,BANYULE
BANYUL12804,-37.715628,145.105598,Central Park,NA,Plenty,Lane,GREENSBOROUGH,3088,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12804,-37.715628,145.105598,Central Park,NA,Plenty,Lane,GREENSBOROUGH,3088,Tennis,outdoor,Hard Court,BANYULE
NILLUM11036,-37.68462,145.115473,Diamond Hills Reserve,11,Diamond Hills,Drive,GREENSBOROUGH,3088,Cricket,outdoor,Synthetic Pitch,NILLUMBIK
NILLUM11036,-37.68462,145.115473,Diamond Hills Reserve,11,Diamond Hills,Drive,GREENSBOROUGH,3088,Football,outdoor,Grass,NILLUMBIK
NILLUM11039,-37.688252,145.108263,Diamond Valley Sports and Fitness Centre,NA,Civic,Drive,GREENSBOROUGH,3088,Badminton,indoor,Wooden Gymnasium,NILLUMBIK
NILLUM11039,-37.688252,145.108263,Diamond Valley Sports and Fitness Centre,NA,Civic,Drive,GREENSBOROUGH,3088,Basketball,indoor,Wooden Gymnasium,NILLUMBIK
NILLUM11039,-37.688252,145.108263,Diamond Valley Sports and Fitness Centre,NA,Civic,Drive,GREENSBOROUGH,3088,Fitness / Gymnasium Workouts,indoor,NA,NILLUMBIK
NILLUM11039,-37.688252,145.108263,Diamond Valley Sports and Fitness Centre,NA,Civic,Drive,GREENSBOROUGH,3088,Futsal,indoor,Wooden Gymnasium,NILLUMBIK
NILLUM11039,-37.688252,145.108263,Diamond Valley Sports and Fitness Centre,NA,Civic,Drive,GREENSBOROUGH,3088,Netball,indoor,Wooden Gymnasium,NILLUMBIK
NILLUM11039,-37.688252,145.108263,Diamond Valley Sports and Fitness Centre,NA,Civic,Drive,GREENSBOROUGH,3088,Squash / Racquetball,indoor,Wooden Flooring,NILLUMBIK
NILLUM11039,-37.688252,145.108263,Diamond Valley Sports and Fitness Centre,NA,Civic,Drive,GREENSBOROUGH,3088,Table Tennis,indoor,Wooden Gymnasium,NILLUMBIK
NILLUM11039,-37.688252,145.108263,Diamond Valley Sports and Fitness Centre,NA,Civic,Drive,GREENSBOROUGH,3088,Volleyball,indoor,Wooden Gymnasium,NILLUMBIK
BANYUL12822,-37.700383,145.106353,Greensborough Park,NA,Diamond Creek,Road,GREENSBOROUGH,3088,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12822,-37.700383,145.106353,Greensborough Park,NA,Diamond Creek,Road,GREENSBOROUGH,3088,Football,outdoor,Grass,BANYULE
BANYUL12822,-37.700383,145.106353,Greensborough Park,NA,Diamond Creek,Road,GREENSBOROUGH,3088,Tennis,outdoor,Hard Court,BANYULE
BANYUL12824,-37.706035,145.098228,Greensborough War Memorial Reserve,NA,Henry,Street,GREENSBOROUGH,3088,Cricket,outdoor,Synthetic Pitch,BANYULE
BANYUL12824,-37.706035,145.098228,Greensborough War Memorial Reserve,NA,Henry,Street,GREENSBOROUGH,3088,Football,outdoor,Grass,BANYULE
BANYUL12834,-37.699253,145.099894,Kalparrin Gardens,NA,Yando,Street,GREENSBOROUGH,3088,Skating,outdoor,NA,BANYULE
BANYUL12834,-37.699253,145.099894,Kalparrin Gardens,NA,Yando,Street,GREENSBOROUGH,3088,Tennis,outdoor,Hard Court,BANYULE
