"""id""",lat,lon,"""name""",street_no,"""street_name""","""street_type""","""suburb""",postcode,"""sport""","""type""","""lga""","""address"""
"""BOROON11068""",-37.86792,145.0842,"""Warner Reserve""",7,"""Samarinda""","""Avenue""","""ASHBURTON""","""3147""","""Cricket""","""outdoor""","""BOROONDARA""","""7 Samarinda Avenue, ASHBURTON 3147"""
"""BOROON11068""",-37.86792,145.0842,"""Warner Reserve""",7,"""Samarinda""","""Avenue""","""ASHBURTON""","""3147""","""Soccer""","""outdoor""","""BOROONDARA""","""7 Samarinda Avenue, ASHBURTON 3147"""
"""MONASH11496""",-37.877326,145.139694,"""Waverley Gymnastics Centre Mt Waverley""",7,"""Dorrington""","""Drive""","""MT WAVERLEY""","""3149""","""Gymnastics""","""indoor""","""MONASH""","""7 Dorrington Drive, MT WAVERLEY 3149"""
"""KNOXCI8595""",-37.904,145.2815,"""Loong Fu Pai Martial Arts Academy""",7,"""Cullinan""","""Court""","""FERNTREE GULLY""","""3156""","""Martial Arts""","""indoor""","""KNOX""","""7 Cullinan Court, FERNTREE GULLY 3156"""
"""MORNIN11295""",-38.235462,145.061831,"""Mornington Indoor Sports""",7,"""Milgate""","""Drive""","""MORNINGTON""","""3931""","""Cricket""","""indoor""","""MORNINGTON PENINSULA""","""7 Milgate Drive, MORNINGTON 3931"""
"""MORNIN11295""",-38.235462,145.061831,"""Mornington Indoor Sports""",7,"""Milgate""","""Drive""","""MORNINGTON""","""3931""","""Futsal""","""indoor""","""MORNINGTON PENINSULA""","""7 Milgate Drive, MORNINGTON 3931"""
"""MORNIN11295""",-38.235462,145.061831,"""Mornington Indoor Sports""",7,"""Milgate""","""Drive""","""MORNINGTON""","""3931""","""Netball""","""indoor""","""MORNINGTON PENINSULA""","""7 Milgate Drive, MORNINGTON 3931"""
"""MORNIN11295""",-38.235462,145.061831,"""Mornington Indoor Sports""",7,"""Milgate""","""Drive""","""MORNINGTON""","""3931""","""Volleyball""","""indoor""","""MORNINGTON PENINSULA""","""7 Milgate Drive, MORNINGTON 3931"""
"""BRIMBA8326""",-37.778452,144.806221,"""Ardeer Reserve""",8,"""Helene""","""Street""","""ARDEER""","""3022""","""Soccer""","""outdoor""","""BRIMBANK""","""8 Helene Street, ARDEER 3022"""
"""MOONEE9380""",-37.715962,144.889,"""Indoor Soccer Headquarters""",8,"""Louise""","""Street""","""AIRPORT WEST""","""3042""","""Futsal""","""indoor""","""MOONEE VALLEY""","""8 Louise Street, AIRPORT WEST 3042"""
"""BOROON11001""",-37.866851,145.085201,"""Ashburton Pool and Recreation Centre""",8,"""Warner""","""Avenue""","""ASHBURTON""","""3147""","""Aerobics""","""indoor""","""BOROONDARA""","""8 Warner Avenue, ASHBURTON 3147"""
"""BOROON11001""",-37.866851,145.085201,"""Ashburton Pool and Recreation Centre""",8,"""Warner""","""Avenue""","""ASHBURTON""","""3147""","""Badminton""","""indoor""","""BOROONDARA""","""8 Warner Avenue, ASHBURTON 3147"""
"""BOROON11001""",-37.866851,145.085201,"""Ashburton Pool and Recreation Centre""",8,"""Warner""","""Avenue""","""ASHBURTON""","""3147""","""Basketball""","""indoor""","""BOROONDARA""","""8 Warner Avenue, ASHBURTON 3147"""
"""BOROON11001""",-37.866851,145.085201,"""Ashburton Pool and Recreation Centre""",8,"""Warner""","""Avenue""","""ASHBURTON""","""3147""","""Fitness / Gymnasium Workouts""","""indoor""","""BOROONDARA""","""8 Warner Avenue, ASHBURTON 3147"""
"""BOROON11001""",-37.866851,145.085201,"""Ashburton Pool and Recreation Centre""",8,"""Warner""","""Avenue""","""ASHBURTON""","""3147""","""Lacrosse""","""indoor""","""BOROONDARA""","""8 Warner Avenue, ASHBURTON 3147"""
"""BOROON11001""",-37.866851,145.085201,"""Ashburton Pool and Recreation Centre""",8,"""Warner""","""Avenue""","""ASHBURTON""","""3147""","""Soccer""","""indoor""","""BOROONDARA""","""8 Warner Avenue, ASHBURTON 3147"""
"""BOROON11001""",-37.866851,145.085201,"""Ashburton Pool and Recreation Centre""",8,"""Warner""","""Avenue""","""ASHBURTON""","""3147""","""Swimming""","""indoor""","""BOROONDARA""","""8 Warner Avenue, ASHBURTON 3147"""
"""BOROON11001""",-37.866851,145.085201,"""Ashburton Pool and Recreation Centre""",8,"""Warner""","""Avenue""","""ASHBURTON""","""3147""","""Swimming""","""outdoor""","""BOROONDARA""","""8 Warner Avenue, ASHBURTON 3147"""
"""BOROON11001""",-37.866851,145.085201,"""Ashburton Pool and Recreation Centre""",8,"""Warner""","""Avenue""","""ASHBURTON""","""3147""","""Volleyball""","""indoor""","""BOROONDARA""","""8 Warner Avenue, ASHBURTON 3147"""
"""BOROON10998""",-37.839707,145.048617,"""Anderson Park""",8,"""Anderson""","""Street""","""HAWTHORN EAST""","""3123""","""Playground""","""outdoor""","""BOROONDARA""","""8 Anderson Street, HAWTHORN EAST 3123"""
"""MELTON9054""",-37.732588,144.73988,"""Caroline Springs Leisure Centre""",9,"""The""","""Parade""","""CAROLINE SPRINGS""","""3023""","""Badminton""","""indoor""","""MELTON""","""9 The Parade, CAROLINE SPRINGS 3023"""
"""MELTON9054""",-37.732588,144.73988,"""Caroline Springs Leisure Centre""",9,"""The""","""Parade""","""CAROLINE SPRINGS""","""3023""","""Basketball""","""indoor""","""MELTON""","""9 The Parade, CAROLINE SPRINGS 3023"""
"""MELTON9054""",-37.732588,144.73988,"""Caroline Springs Leisure Centre""",9,"""The""","""Parade""","""CAROLINE SPRINGS""","""3023""","""Basketball""","""outdoor""","""MELTON""","""9 The Parade, CAROLINE SPRINGS 3023"""
"""MELTON9054""",-37.732588,144.73988,"""Caroline Springs Leisure Centre""",9,"""The""","""Parade""","""CAROLINE SPRINGS""","""3023""","""Futsal""","""indoor""","""MELTON""","""9 The Parade, CAROLINE SPRINGS 3023"""
"""MELTON9054""",-37.732588,144.73988,"""Caroline Springs Leisure Centre""",9,"""The""","""Parade""","""CAROLINE SPRINGS""","""3023""","""Netball""","""indoor""","""MELTON""","""9 The Parade, CAROLINE SPRINGS 3023"""
"""MELTON9054""",-37.732588,144.73988,"""Caroline Springs Leisure Centre""",9,"""The""","""Parade""","""CAROLINE SPRINGS""","""3023""","""Table Tennis""","""indoor""","""MELTON""","""9 The Parade, CAROLINE SPRINGS 3023"""
"""MELTON9054""",-37.732588,144.73988,"""Caroline Springs Leisure Centre""",9,"""The""","""Parade""","""CAROLINE SPRINGS""","""3023""","""Tennis""","""outdoor""","""MELTON""","""9 The Parade, CAROLINE SPRINGS 3023"""
"""MELTON9054""",-37.732588,144.73988,"""Caroline Springs Leisure Centre""",9,"""The""","""Parade""","""CAROLINE SPRINGS""","""3023""","""Volleyball""","""indoor""","""MELTON""","""9 The Parade, CAROLINE SPRINGS 3023"""
"""MELTON9054""",-37.732588,144.73988,"""Caroline Springs Leisure Centre""",9,"""The""","""Parade""","""CAROLINE SPRINGS""","""3023""","""Wheelchair Sports""","""indoor""","""MELTON""","""9 The Parade, CAROLINE SPRINGS 3023"""
"""MORELA13044""",-37.713403,144.925515,"""Oak Park Stadium""",9,"""Hillcrest""","""Road""","""OAK PARK""","""3046""","""Basketball""","""indoor""","""MORELAND""","""9 Hillcrest Road, OAK PARK 3046"""
"""MONASH12031""",-37.856399,145.114415,"""Keenan karate Centre""",9,"""Barlyn""","""Road""","""MT WAVERLEY""","""3149""","""Martial Arts""","""indoor""","""MONASH""","""9 Barlyn Road, MT WAVERLEY 3149"""
"""MELTON11489""",-37.690122,144.59992,"""Melton Gymnastic Academy""",9,"""Collins""","""Road""","""MELTON""","""3337""","""Gymnastics""","""indoor""","""MELTON""","""9 Collins Road, MELTON 3337"""
"""MARIBY11523""",-37.811785,144.861537,"""Footscray City Gym Club""",10,"""Mitford""","""Parade""","""WEST FOOTSCRAY""","""3012""","""Gymnastics""","""indoor""","""MARIBYRNONG""","""10 Mitford Parade, WEST FOOTSCRAY 3012"""
"""BRIMBA8379""",-37.783767,144.843339,"""Max Bowman Gymnasium""",10,"""Dorothy""","""Avenue""","""SUNSHINE""","""3020""","""Boxing""","""indoor""","""BRIMBANK""","""10 Dorothy Avenue, SUNSHINE 3020"""
"""MOONEE9382""",-37.727606,144.921249,"""Lebanon Reserve""",10,"""Mascoma""","""Street""","""STRATHMORE""","""3041""","""Cricket""","""outdoor""","""MOONEE VALLEY""","""10 Mascoma Street, STRATHMORE 3041"""
"""MOONEE9382""",-37.727606,144.921249,"""Lebanon Reserve""",10,"""Mascoma""","""Street""","""STRATHMORE""","""3041""","""Football""","""outdoor""","""MOONEE VALLEY""","""10 Mascoma Street, STRATHMORE 3041"""
"""HUMECI11728""",-37.70224,144.884675,"""Action Indoor Sports Tullamarine""",10,"""Carrick""","""Drive""","""TULLAMARINE""","""3043""","""Cricket""","""indoor""","""HUME""","""10 Carrick Drive, TULLAMARINE 3043"""
"""HUMECI11728""",-37.70224,144.884675,"""Action Indoor Sports Tullamarine""",10,"""Carrick""","""Drive""","""TULLAMARINE""","""3043""","""Futsal""","""indoor""","""HUME""","""10 Carrick Drive, TULLAMARINE 3043"""
"""HUMECI11728""",-37.70224,144.884675,"""Action Indoor Sports Tullamarine""",10,"""Carrick""","""Drive""","""TULLAMARINE""","""3043""","""Netball""","""indoor""","""HUME""","""10 Carrick Drive, TULLAMARINE 3043"""
"""HUMECI11728""",-37.70224,144.884675,"""Action Indoor Sports Tullamarine""",10,"""Carrick""","""Drive""","""TULLAMARINE""","""3043""","""Volleyball""","""indoor""","""HUME""","""10 Carrick Drive, TULLAMARINE 3043"""
"""BOROON11070""",-37.839196,145.071687,"""Willison Park""",10,"""Culliton""","""Avenue""","""CAMBERWELL""","""3124""","""Cricket""","""outdoor""","""BOROONDARA""","""10 Culliton Avenue, CAMBERWELL 3124"""
"""BOROON11070""",-37.839196,145.071687,"""Willison Park""",10,"""Culliton""","""Avenue""","""CAMBERWELL""","""3124""","""Tennis""","""outdoor""","""BOROONDARA""","""10 Culliton Avenue, CAMBERWELL 3124"""
"""STONNI11517""",-37.848142,145.012548,"""Loreto Gymnastic Club""",10,"""Mandeville""","""Cresent""","""TOORAK""","""3142""","""Gymnastics""","""indoor""","""STONNINGTON""","""10 Mandeville Cresent, TOORAK 3142"""
"""STONNI11928""",-37.870796,145.037935,"""Penpraze Park""",10,"""Victoria""","""Road South""","""MALVERN EAST""","""3145""","""Basketball""","""indoor""","""STONNINGTON""","""10 Victoria Road South, MALVERN EAST 3145"""
"""STONNI11928""",-37.870796,145.037935,"""Penpraze Park""",10,"""Victoria""","""Road South""","""MALVERN EAST""","""3145""","""Netball""","""outdoor""","""STONNINGTON""","""10 Victoria Road South, MALVERN EAST 3145"""
"""STONNI11928""",-37.870796,145.037935,"""Penpraze Park""",10,"""Victoria""","""Road South""","""MALVERN EAST""","""3145""","""Tennis""","""outdoor""","""STONNINGTON""","""10 Victoria Road South, MALVERN EAST 3145"""
"""KNOXCI8541""",-37.854228,145.301144,"""Batterham Reserve""",10,"""Miller""","""Road""","""THE BASIN""","""3154""","""Cricket""","""outdoor""","""KNOX""","""10 Miller Road, THE BASIN 3154"""
"""KNOXCI8541""",-37.854228,145.301144,"""Batterham Reserve""",10,"""Miller""","""Road""","""THE BASIN""","""3154""","""Football""","""outdoor""","""KNOX""","""10 Miller Road, THE BASIN 3154"""
"""KNOXCI8541""",-37.854228,145.301144,"""Batterham Reserve""",10,"""Miller""","""Road""","""THE BASIN""","""3154""","""Playground""","""outdoor""","""KNOX""","""10 Miller Road, THE BASIN 3154"""
"""KNOXCI8541""",-37.854228,145.301144,"""Batterham Reserve""",10,"""Miller""","""Road""","""THE BASIN""","""3154""","""Tennis""","""outdoor""","""KNOX""","""10 Miller Road, THE BASIN 3154"""
"""KINGST10969""",-37.941458,145.057781,"""Moorabbin Sqush and Fitness Centre""",10,"""Inderpendance""","""Street""","""MOORABBIN""","""3189""","""Squash / Racquetball""","""indoor""","""KINGSTON""","""10 Inderpendance Street, MOORABBIN 3189"""
"""KINGST10991""",-38.039093,145.137863,"""Toby Haenen Swim Centre""",10,"""Ashley Park""","""Drive""","""CHELSEA HEIGHTS""","""3196""","""Swimming""","""indoor""","""KINGSTON""","""10 Ashley Park Drive, CHELSEA HEIGHTS 3196"""
"""CASEYC12277""",-37.978588,145.259785,"""Endeavour Hills Leisure Centre""",10,"""Raymond MCMahon""","""Boulevard""","""ENDEAVOUR HILLS""","""3802""","""Badminton""","""indoor""","""CASEY""","""10 Raymond MCMahon Boulevard, ENDEAVOUR HILLS 3802"""
"""CASEYC12277""",-37.978588,145.259785,"""Endeavour Hills Leisure Centre""",10,"""Raymond MCMahon""","""Boulevard""","""ENDEAVOUR HILLS""","""3802""","""Fitness / Gymnasium Workouts""","""indoor""","""CASEY""","""10 Raymond MCMahon Boulevard, ENDEAVOUR HILLS 3802"""
"""CASEYC12277""",-37.978588,145.259785,"""Endeavour Hills Leisure Centre""",10,"""Raymond MCMahon""","""Boulevard""","""ENDEAVOUR HILLS""","""3802""","""Futsal""","""indoor""","""CASEY""","""10 Raymond MCMahon Boulevard, ENDEAVOUR HILLS 3802"""
"""CASEYC12277""",-37.978588,145.259785,"""Endeavour Hills Leisure Centre""",10,"""Raymond MCMahon""","""Boulevard""","""ENDEAVOUR HILLS""","""3802""","""Netball""","""indoor""","""CASEY""","""10 Raymond MCMahon Boulevard, ENDEAVOUR HILLS 3802"""
"""CASEYC11464""",-37.97843,145.258517,"""YMCA Endeavour Hills""",10,"""Raymond McMahon""","""Boulevard""","""ENDEAVOUR HILLS""","""3802""","""Gymnastics""","""indoor""","""CASEY""","""10 Raymond McMahon Boulevard, ENDEAVOUR HILLS 3802"""
"""MORNIN11136""",-38.336802,144.970217,"""Dromana Tennis & Netball (Sports & Fitness Centre)""",10,"""Marna""","""Street""","""DROMANA""","""3936""","""Netball""","""outdoor""","""MORNINGTON PENINSULA""","""10 Marna Street, DROMANA 3936"""
"""MORNIN11136""",-38.336802,144.970217,"""Dromana Tennis & Netball (Sports & Fitness Centre)""",10,"""Marna""","""Street""","""DROMANA""","""3936""","""Tennis""","""outdoor""","""MORNINGTON PENINSULA""","""10 Marna Street, DROMANA 3936"""
"""CASEYC5520""",-38.095416,145.385386,"""Oakwood Riding School""",10,"""Smiths""","""Lane""","""CLYDE NORTH""","""3978""","""Equestrian""","""outdoor""","""CASEY""","""10 Smiths Lane, CLYDE NORTH 3978"""
"""HUMECI11728""",-37.70224,144.884675,"""Action Indoor Sports Tullamarine""",11,"""Carrick""","""Drive""","""TULLAMARINE""","""3043""","""Dodgeball""","""indoor""","""HUME""","""11 Carrick Drive, TULLAMARINE 3043"""
"""NILLUM11036""",-37.68462,145.115473,"""Diamond Hills Reserve""",11,"""Diamond Hills""","""Drive""","""GREENSBOROUGH""","""3088""","""Cricket""","""outdoor""","""NILLUMBIK""","""11 Diamond Hills Drive, GREENSBOROUGH 3088"""
"""NILLUM11036""",-37.68462,145.115473,"""Diamond Hills Reserve""",11,"""Diamond Hills""","""Drive""","""GREENSBOROUGH""","""3088""","""Football""","""outdoor""","""NILLUMBIK""","""11 Diamond Hills Drive, GREENSBOROUGH 3088"""
"""NILLUM11026""",-37.69913,145.186761,"""Balance Gymnastics""",11,"""Candlebark""","""Court""","""RESEARCH""","""3095""","""Fitness / Gymnasium Workouts""","""indoor""","""NILLUMBIK""","""11 Candlebark Court, RESEARCH 3095"""
"""NILLUM11512""",-37.706815,145.187782,"""Balance Gymnastics""",11,"""Candlebank""","""Court""","""RESEARCH""","""3095""","""Gymnastics""","""indoor""","""NILLUMBIK""","""11 Candlebank Court, RESEARCH 3095"""
"""BOROON11034""",-37.798038,145.09298,"""Greythorn Park""",11,"""Alpha""","""Street""","""BALWYN NORTH""","""3104""","""Cricket""","""outdoor""","""BOROONDARA""","""11 Alpha Street, BALWYN NORTH 3104"""
"""BOROON11034""",-37.798038,145.09298,"""Greythorn Park""",11,"""Alpha""","""Street""","""BALWYN NORTH""","""3104""","""Football""","""outdoor""","""BOROONDARA""","""11 Alpha Street, BALWYN NORTH 3104"""
"""BOROON11034""",-37.798038,145.09298,"""Greythorn Park""",11,"""Alpha""","""Street""","""BALWYN NORTH""","""3104""","""Tennis""","""outdoor""","""BOROONDARA""","""11 Alpha Street, BALWYN NORTH 3104"""
"""WHITEH11017""",-37.808888,145.108805,"""Healthways Recreation Centre""",11,"""Arcade""","""Road""","""MONT ALBERT""","""3129""","""Fitness / Gymnasium Workouts""","""indoor""","""WHITEHORSE""","""11 Arcade Road, MONT ALBERT 3129"""
"""WHITEH11017""",-37.808888,145.108805,"""Healthways Recreation Centre""",11,"""Arcade""","""Road""","""MONT ALBERT""","""3129""","""Squash / Racquetball""","""indoor""","""WHITEHORSE""","""11 Arcade Road, MONT ALBERT 3129"""
"""WHITEH11017""",-37.808888,145.108805,"""Healthways Recreation Centre""",11,"""Arcade""","""Road""","""MONT ALBERT""","""3129""","""Swimming""","""indoor""","""WHITEHORSE""","""11 Arcade Road, MONT ALBERT 3129"""
"""GLENEI11230""",-37.898538,145.057637,"""Lauriston Lawn Tennis Club""",11,"""Rosanna""","""Street""","""CARNEGIE""","""3163""","""Tennis""","""outdoor""","""GLEN EIRA""","""11 Rosanna Street, CARNEGIE 3163"""
"""PORTPH11509""",-37.830389,144.921453,"""Kids in Motion""",11,"""Rocklea""","""Drive""","""PORT MELBOURNE""","""3207""","""Gymnastics""","""indoor""","""PORT PHILLIP""","""11 Rocklea Drive, PORT MELBOURNE 3207"""
"""MELBOU10990""",-37.802325,144.97286,"""Carlton Gardens Tennis Club""",11,"""Nicholson""","""Street""","""CARLTON""","""3053""","""Tennis""","""outdoor""","""MELBOURNE""","""11 Nicholson Street, CARLTON 3053"""
"""BRIMBA11479""",-37.740416,144.827302,"""Gymnastics Unlimited""",12,"""Malcolm""","""Court""","""KELBA""","""3021""","""Gymnastics""","""indoor""","""BRIMBANK""","""12 Malcolm Court, KELBA 3021"""
"""NILLUM11463""",-37.717426,145.138921,"""Jets Gymnastics Eltham""",12,"""Brisbane""","""Street""","""ELTHAM""","""3095""","""Gymnastics""","""indoor""","""NILLUMBIK""","""12 Brisbane Street, ELTHAM 3095"""
"""BOROON11481""",-37.812364,145.038678,"""Ruyton Rhythmic Gymnastic""",12,"""Selbourne""","""Road""","""KEW""","""3101""","""Gymnastics""","""indoor""","""BOROONDARA""","""12 Selbourne Road, KEW 3101"""
"""STONNI11962""",-37.84191,145.000641,"""Hawksburn Tennis Club""",12,"""Bunalbo""","""Avenue""","""SOUTH YARRA""","""3141""","""Tennis""","""outdoor""","""STONNINGTON""","""12 Bunalbo Avenue, SOUTH YARRA 3141"""
"""GLENEI11229""",-37.895076,145.051118,"""Carnegie Swim Centre""",12,"""Munroe""","""Avenue""","""CARNEGIE""","""3163""","""Swimming""","""outdoor""","""GLEN EIRA""","""12 Munroe Avenue, CARNEGIE 3163"""
"""GLENEI11226""",-37.895071,145.054119,"""Koornang Park""",12,"""Munro""","""Avenue""","""CARNEGIE""","""3163""","""Cricket""","""outdoor""","""GLEN EIRA""","""12 Munro Avenue, CARNEGIE 3163"""
"""GLENEI11226""",-37.895071,145.054119,"""Koornang Park""",12,"""Munro""","""Avenue""","""CARNEGIE""","""3163""","""Football""","""outdoor""","""GLEN EIRA""","""12 Munro Avenue, CARNEGIE 3163"""
"""STONNI11956""",-37.848235,144.995407,"""Princess Gardens""",12,"""Little Chapel""","""Street""","""PRAHRAN""","""3181""","""Basketball""","""outdoor""","""STONNINGTON""","""12 Little Chapel Street, PRAHRAN 3181"""
"""STONNI11956""",-37.848235,144.995407,"""Princess Gardens""",12,"""Little Chapel""","""Street""","""PRAHRAN""","""3181""","""Netball""","""outdoor""","""STONNINGTON""","""12 Little Chapel Street, PRAHRAN 3181"""
"""STONNI11956""",-37.848235,144.995407,"""Princess Gardens""",12,"""Little Chapel""","""Street""","""PRAHRAN""","""3181""","""Skating""","""outdoor""","""STONNINGTON""","""12 Little Chapel Street, PRAHRAN 3181"""
"""STONNI11956""",-37.848235,144.995407,"""Princess Gardens""",12,"""Little Chapel""","""Street""","""PRAHRAN""","""3181""","""Tennis""","""outdoor""","""STONNINGTON""","""12 Little Chapel Street, PRAHRAN 3181"""
"""WYNDHA8521""",-37.913492,144.659074,"""Riverside Indoor Sports""",13,"""Riverside""","""Avenue""","""WERRIBEE""","""3030""","""Cricket""","""indoor""","""WYNDHAM""","""13 Riverside Avenue, WERRIBEE 3030"""
"""WYNDHA8521""",-37.913492,144.659074,"""Riverside Indoor Sports""",13,"""Riverside""","""Avenue""","""WERRIBEE""","""3030""","""Futsal""","""indoor""","""WYNDHAM""","""13 Riverside Avenue, WERRIBEE 3030"""
"""WYNDHA8521""",-37.913492,144.659074,"""Riverside Indoor Sports""",13,"""Riverside""","""Avenue""","""WERRIBEE""","""3030""","""Netball""","""indoor""","""WYNDHAM""","""13 Riverside Avenue, WERRIBEE 3030"""
"""WYNDHA8521""",-37.913492,144.659074,"""Riverside Indoor Sports""",13,"""Riverside""","""Avenue""","""WERRIBEE""","""3030""","""Volleyball""","""indoor""","""WYNDHAM""","""13 Riverside Avenue, WERRIBEE 3030"""
"""MORELA5580""",-37.705553,144.892191,"""Gowanbrae Multipurpose Courts""",13,"""Bluebell""","""Crescent""","""GOWANBRAE""","""3043""","""Tennis""","""outdoor""","""MORELAND""","""13 Bluebell Crescent, GOWANBRAE 3043"""
"""BOROON11039""",-37.825335,145.036114,"""Hawthorn Tennis Club""",13,"""Swinburne""","""Avenue""","""HAWTHORN""","""3122""","""Tennis""","""outdoor""","""BOROONDARA""","""13 Swinburne Avenue, HAWTHORN 3122"""
"""BOROON5550""",-37.840895,145.094421,"""Tai-Chi with Tibor""",13,"""Morey""","""Street""","""CAMBERWELL""","""3124""","""Fitness / Gymnasium Workouts""","""indoor""","""BOROONDARA""","""13 Morey Street, CAMBERWELL 3124"""
"""KNOXCI8542""",-37.845958,145.271516,"""Bayswater Indoor Soccer Centre""",13,"""Burton""","""Court""","""BAYSWATER""","""3153""","""Futsal""","""indoor""","""KNOX""","""13 Burton Court, BAYSWATER 3153"""
